state,year,median_h_income,poverty_rate,poverty_count,18-24_count,18-24<hs_grad,18-24_hs_grad/equiv,18-24_some_college/associate,18-24_bachelor/higher,25+_count,25+<9th_grade,25+_9th-12th_grade_nongrad,25+_hs_grad/equiv,25+_some_college,25+_associate's,25+_bachelor's,25+>bachelor,25-34_count,25-34_hs_grad/higher,25-34_bachelor/higher,35-44_count,35-44_hs_grad/higher,35-44_bachelor/higher,45-64_count,45-64_hs_grad/higher,45-64_bachelor/higher,65+_count,65+_hs_grad/higher,65+_bachelor/higher
Nebraska,2019,63290,0.099,186402,187542.0,0.092,0.291,0.474,0.144,1271770.0,0.034,0.045,0.257,0.22,0.111,0.218,0.114,257931.0,0.934,0.394,243052.0,0.924,0.415,458492.0,0.914,0.307,312295.0,0.915,0.254
Nevada,2019,63268,0.127,384900,252953.0,0.136,0.422,0.377,0.065,2136466.0,0.051,0.08,0.278,0.246,0.088,0.167,0.09,449055.0,0.887,0.242,410321.0,0.843,0.269,778871.0,0.86,0.249,498219.0,0.885,0.273
New Hampshire,2019,78571,0.075,98310,123941.0,0.113,0.321,0.442,0.125,979750.0,0.02,0.047,0.281,0.178,0.099,0.229,0.147,170730.0,0.949,0.404,158985.0,0.944,0.445,396888.0,0.936,0.354,253147.0,0.909,0.347
New Jersey,2019,85786,0.091,795676,752937.0,0.095,0.293,0.425,0.187,6191229.0,0.047,0.05,0.269,0.157,0.064,0.251,0.161,1148458.0,0.94,0.478,1144104.0,0.908,0.483,2423592.0,0.913,0.402,1475075.0,0.855,0.322
New Mexico,2019,52021,0.175,358526,196991.0,0.155,0.365,0.404,0.077,1425988.0,0.058,0.083,0.264,0.227,0.091,0.155,0.122,278627.0,0.891,0.241,261847.0,0.85,0.269,507784.0,0.863,0.271,377730.0,0.835,0.316
New York,2019,72038,0.131,2471760,1766731.0,0.103,0.282,0.432,0.184,13664734.0,0.058,0.066,0.258,0.152,0.088,0.212,0.166,2865401.0,0.923,0.472,2430106.0,0.894,0.439,5073259.0,0.877,0.347,3295968.0,0.821,0.3
North Carolina,2019,57388,0.136,1383760,1007035.0,0.12,0.318,0.453,0.108,7187077.0,0.042,0.072,0.256,0.206,0.101,0.205,0.118,1401663.0,0.905,0.356,1312661.0,0.882,0.366,2721818.0,0.895,0.319,1750935.0,0.86,0.272
North Dakota,2019,67402,0.105,77327,80981.0,0.092,0.265,0.515,0.128,504375.0,0.026,0.039,0.267,0.224,0.14,0.215,0.089,117574.0,0.946,0.334,96037.0,0.953,0.381,170587.0,0.955,0.287,120177.0,0.88,0.238
Ohio,2019,58704,0.13,1474285,1064448.0,0.128,0.357,0.414,0.101,8049805.0,0.027,0.065,0.326,0.201,0.087,0.182,0.111,1544717.0,0.926,0.342,1404148.0,0.919,0.347,3057392.0,0.917,0.281,2043548.0,0.874,0.236
Oklahoma,2019,54447,0.151,578631,385498.0,0.144,0.354,0.417,0.085,2619244.0,0.039,0.077,0.315,0.228,0.079,0.171,0.091,536999.0,0.899,0.257,501516.0,0.879,0.292,945507.0,0.887,0.258,635222.0,0.872,0.248
Oregon,2019,66955,0.115,474302,366803.0,0.133,0.312,0.448,0.107,2988118.0,0.033,0.054,0.23,0.248,0.09,0.21,0.135,594585.0,0.928,0.351,578846.0,0.902,0.399,1047191.0,0.906,0.328,767496.0,0.921,0.325
Pennsylvania,2019,63455,0.12,1481193,1141628.0,0.12,0.349,0.397,0.135,9028036.0,0.03,0.06,0.344,0.157,0.086,0.195,0.128,1704848.0,0.931,0.4,1520179.0,0.922,0.389,3414791.0,0.917,0.305,2388218.0,0.878,0.252
Rhode Island,2019,70383,0.116,118095,108834.0,0.093,0.323,0.459,0.125,746952.0,0.05,0.057,0.284,0.174,0.086,0.209,0.139,148180.0,0.928,0.426,124433.0,0.921,0.383,287184.0,0.894,0.33,187155.0,0.844,0.294
South Carolina,2019,56360,0.139,695259,473210.0,0.126,0.351,0.428,0.094,3563204.0,0.037,0.079,0.285,0.204,0.099,0.184,0.112,670757.0,0.902,0.318,628604.0,0.893,0.324,1328305.0,0.889,0.282,935538.0,0.856,0.281
South Dakota,2019,60414,0.119,101371,81361.0,0.138,0.343,0.415,0.105,588029.0,0.028,0.051,0.3,0.205,0.119,0.206,0.091,114420.0,0.923,0.35,106071.0,0.932,0.326,213739.0,0.929,0.29,153799.0,0.901,0.248
Tennessee,2019,56047,0.138,919850,624460.0,0.109,0.347,0.43,0.114,4693962.0,0.043,0.077,0.315,0.203,0.074,0.18,0.107,934878.0,0.923,0.336,849159.0,0.894,0.328,1770960.0,0.883,0.278,1138965.0,0.829,0.231
Texas,2019,64044,0.136,3870944,2826700.0,0.139,0.346,0.421,0.095,18772550.0,0.077,0.077,0.252,0.212,0.075,0.2,0.108,4242661.0,0.896,0.328,3959419.0,0.85,0.335,6831743.0,0.836,0.298,3738727.0,0.805,0.274
Utah,2019,75705,0.088,279435,364058.0,0.107,0.33,0.493,0.07,1911592.0,0.024,0.045,0.231,0.255,0.097,0.234,0.113,472153.0,0.942,0.35,443692.0,0.938,0.381,630549.0,0.916,0.338,365198.0,0.93,0.321
Vermont,2019,63293,0.101,60624,64872.0,0.08,0.328,0.472,0.121,445558.0,0.021,0.048,0.29,0.167,0.087,0.227,0.16,76649.0,0.937,0.422,70815.0,0.939,0.445,172893.0,0.934,0.367,125201.0,0.917,0.359
Virginia,2019,76471,0.099,822944,805157.0,0.097,0.34,0.431,0.131,5872757.0,0.038,0.062,0.236,0.189,0.08,0.224,0.172,1174655.0,0.934,0.424,1128152.0,0.913,0.447,2211614.0,0.904,0.395,1358336.0,0.856,0.332
Washington,2019,78674,0.098,731216,661604.0,0.142,0.328,0.413,0.117,5290324.0,0.035,0.048,0.221,0.227,0.1,0.228,0.142,1164010.0,0.929,0.398,1032245.0,0.908,0.402,1886384.0,0.916,0.351,1207685.0,0.915,0.344
West Virginia,2019,48659,0.162,281175,152243.0,0.123,0.39,0.388,0.1,1281086.0,0.042,0.087,0.402,0.179,0.079,0.126,0.084,211267.0,0.918,0.245,219899.0,0.913,0.27,482520.0,0.88,0.196,367400.0,0.808,0.174
Wisconsin,2019,64177,0.104,591404,543737.0,0.103,0.334,0.445,0.118,4015285.0,0.025,0.048,0.305,0.2,0.109,0.207,0.107,737315.0,0.946,0.372,714436.0,0.929,0.376,1543638.0,0.931,0.297,1019896.0,0.909,0.253
Wyoming,2019,66152,0.099,55776,54723.0,0.114,0.337,0.46,0.089,389847.0,0.017,0.038,0.301,0.24,0.113,0.188,0.104,76649.0,0.938,0.264,73671.0,0.949,0.335,140738.0,0.952,0.269,98789.0,0.94,0.312
Alabama,2021,53990,0.163,800848,468727.0,0.134,0.363,0.412,0.091,3451208.0,0.037,0.084,0.313,0.204,0.088,0.166,0.109,633583.0,0.907,0.292,637640.0,0.884,0.311,1294176.0,0.878,0.269,885809.0,0.859,0.243
Alaska,2021,78437,0.108,77736,67493.0,0.132,0.499,0.334,0.035,485779.0,0.022,0.045,0.279,0.243,0.083,0.209,0.119,112341.0,0.938,0.296,102955.0,0.947,0.347,172073.0,0.93,0.327,98410.0,0.92,0.345
Arizona,2021,68967,0.129,919680,681735.0,0.147,0.359,0.389,0.105,4980297.0,0.047,0.063,0.235,0.237,0.094,0.198,0.126,1000536.0,0.911,0.327,915424.0,0.887,0.347,1730352.0,0.873,0.312,1333985.0,0.896,0.323
Arkansas,2021,52577,0.16,471195,284335.0,0.115,0.4,0.388,0.097,2037763.0,0.044,0.069,0.341,0.214,0.079,0.159,0.094,384776.0,0.918,0.271,383984.0,0.894,0.293,743850.0,0.881,0.237,525153.0,0.866,0.232
California,2021,84831,0.123,4742405,3558188.0,0.095,0.341,0.441,0.122,26909869.0,0.088,0.067,0.207,0.197,0.079,0.221,0.14,5827869.0,0.914,0.398,5414686.0,0.853,0.397,9702788.0,0.813,0.339,5964526.0,0.819,0.331
Colorado,2021,82228,0.097,554126,525940.0,0.123,0.352,0.384,0.141,4044182.0,0.033,0.042,0.201,0.196,0.083,0.274,0.17,901297.0,0.943,0.475,850293.0,0.915,0.471,1412425.0,0.916,0.437,880167.0,0.927,0.399
Connecticut,2021,83628,0.101,355861,343982.0,0.09,0.309,0.42,0.182,2534376.0,0.043,0.046,0.255,0.16,0.074,0.232,0.189,450863.0,0.946,0.465,451126.0,0.908,0.479,983215.0,0.916,0.417,649172.0,0.882,0.358
Delaware,2021,71636,0.115,113026,83763.0,0.124,0.362,0.42,0.094,711104.0,0.033,0.054,0.283,0.181,0.093,0.206,0.15,128564.0,0.913,0.359,122088.0,0.908,0.393,258901.0,0.912,0.352,201551.0,0.919,0.338
Florida,2021,63054,0.132,2830813,1731183.0,0.132,0.339,0.413,0.115,15762122.0,0.044,0.058,0.277,0.189,0.1,0.206,0.126,2738541.0,0.92,0.336,2728862.0,0.899,0.37,5695723.0,0.899,0.324,4598996.0,0.883,0.315
Georgia,2021,66507,0.142,1493837,1043171.0,0.143,0.374,0.373,0.11,7234271.0,0.042,0.068,0.267,0.192,0.084,0.209,0.137,1464846.0,0.913,0.366,1448368.0,0.892,0.384,2735370.0,0.892,0.343,1585687.0,0.862,0.3
Hawaii,2021,85547,0.109,152656,115665.0,0.066,0.432,0.364,0.138,1021687.0,0.033,0.037,0.263,0.202,0.11,0.222,0.131,197767.0,0.955,0.345,190893.0,0.954,0.406,350460.0,0.929,0.345,282567.0,0.895,0.333
Idaho,2021,66318,0.108,202091,173371.0,0.133,0.408,0.392,0.067,1257566.0,0.032,0.056,0.269,0.236,0.101,0.202,0.105,246440.0,0.929,0.308,253434.0,0.917,0.327,443682.0,0.901,0.301,314010.0,0.913,0.299
Illinois,2021,72215,0.121,1493042,1140595.0,0.106,0.325,0.406,0.163,8730697.0,0.046,0.053,0.251,0.196,0.083,0.221,0.15,1705429.0,0.938,0.441,1684439.0,0.906,0.437,3237520.0,0.895,0.348,2103309.0,0.879,0.298
Indiana,2021,62723,0.121,799733,660956.0,0.134,0.366,0.382,0.118,4559631.0,0.036,0.057,0.333,0.194,0.091,0.185,0.104,882725.0,0.918,0.328,871732.0,0.902,0.346,1689595.0,0.911,0.277,1115579.0,0.894,0.231
Iowa,2021,65645,0.11,340626,318834.0,0.109,0.307,0.469,0.115,2137261.0,0.027,0.039,0.303,0.206,0.12,0.207,0.099,390807.0,0.948,0.356,408966.0,0.931,0.362,769907.0,0.932,0.295,567581.0,0.927,0.244
Kansas,2021,64128,0.116,332457,290243.0,0.119,0.318,0.438,0.125,1942133.0,0.035,0.046,0.254,0.225,0.086,0.22,0.134,376531.0,0.923,0.369,378985.0,0.906,0.404,696941.0,0.918,0.354,489676.0,0.927,0.304
Kentucky,2021,55532,0.163,712023,416072.0,0.103,0.387,0.395,0.114,3077867.0,0.047,0.074,0.327,0.193,0.09,0.159,0.111,582979.0,0.913,0.314,573400.0,0.905,0.333,1153072.0,0.879,0.247,768416.0,0.837,0.223
Louisiana,2021,52090,0.195,878477,424818.0,0.149,0.385,0.381,0.086,3117186.0,0.043,0.09,0.328,0.206,0.068,0.168,0.097,610641.0,0.894,0.288,621977.0,0.885,0.302,1118238.0,0.862,0.249,766330.0,0.838,0.237
Maine,2021,64823,0.112,149571,107494.0,0.093,0.388,0.426,0.093,1015078.0,0.019,0.036,0.296,0.184,0.106,0.222,0.138,165666.0,0.963,0.395,167449.0,0.958,0.413,384862.0,0.944,0.327,297101.0,0.93,0.353
Maryland,2021,90129,0.103,620829,531772.0,0.112,0.327,0.393,0.169,4273260.0,0.037,0.052,0.238,0.178,0.069,0.224,0.202,816525.0,0.929,0.441,829291.0,0.91,0.48,1624061.0,0.912,0.418,1003383.0,0.895,0.379
Massachusetts,2021,89577,0.104,701700,688028.0,0.096,0.304,0.407,0.193,4934755.0,0.045,0.044,0.228,0.141,0.076,0.253,0.213,979614.0,0.953,0.58,899535.0,0.922,0.528,1839159.0,0.906,0.434,1216447.0,0.877,0.378
Michigan,2021,63444,0.13,1283086,926979.0,0.117,0.344,0.417,0.122,6971895.0,0.025,0.055,0.287,0.218,0.098,0.192,0.125,1314354.0,0.928,0.357,1214574.0,0.922,0.371,2619683.0,0.922,0.309,1823284.0,0.909,0.263
Minnesota,2021,77712,0.093,519437,499667.0,0.116,0.313,0.437,0.134,3898742.0,0.026,0.032,0.233,0.201,0.118,0.255,0.134,742562.0,0.952,0.456,770652.0,0.941,0.448,1426256.0,0.943,0.372,959272.0,0.932,0.315
Mississippi,2021,48871,0.192,549710,289913.0,0.138,0.343,0.433,0.086,1968167.0,0.048,0.088,0.298,0.218,0.102,0.154,0.093,356944.0,0.901,0.268,383035.0,0.872,0.263,731243.0,0.866,0.236,496945.0,0.832,0.238
Missouri,2021,61815,0.128,765097,558016.0,0.118,0.335,0.419,0.128,4226634.0,0.026,0.059,0.308,0.207,0.083,0.195,0.122,800642.0,0.94,0.372,796300.0,0.921,0.364,1544924.0,0.915,0.307,1084768.0,0.895,0.257
Montana,2021,63357,0.12,129910,102666.0,0.106,0.398,0.371,0.125,766758.0,0.014,0.042,0.268,0.237,0.091,0.224,0.124,139869.0,0.937,0.363,140486.0,0.949,0.4,269105.0,0.944,0.337,217298.0,0.944,0.318
Nebraska,2021,66949,0.105,201627,188954.0,0.118,0.297,0.436,0.149,1292536.0,0.037,0.041,0.252,0.217,0.108,0.222,0.123,252836.0,0.926,0.414,258269.0,0.917,0.399,458598.0,0.923,0.33,322833.0,0.92,0.268
Nevada,2021,66194,0.14,433095,253546.0,0.137,0.429,0.352,0.082,2192826.0,0.059,0.07,0.272,0.234,0.09,0.179,0.096,451763.0,0.896,0.276,433819.0,0.863,0.295,787676.0,0.855,0.263,519568.0,0.882,0.277
New Hampshire,2021,88268,0.074,99562,124420.0,0.083,0.343,0.427,0.146,1008318.0,0.021,0.035,0.266,0.178,0.098,0.245,0.157,178294.0,0.965,0.446,166486.0,0.949,0.447,395797.0,0.943,0.386,267741.0,0.93,0.371
New Jersey,2021,89227,0.102,925852,771827.0,0.095,0.308,0.403,0.194,6474427.0,0.045,0.045,0.255,0.154,0.07,0.257,0.174,1185697.0,0.95,0.505,1223127.0,0.917,0.507,2501982.0,0.911,0.415,1563621.0,0.873,0.343
New Mexico,2021,54304,0.177,367050,193520.0,0.191,0.37,0.357,0.082,1450549.0,0.051,0.074,0.257,0.227,0.091,0.16,0.141,279475.0,0.898,0.272,273961.0,0.864,0.294,505316.0,0.872,0.3,391797.0,0.87,0.327
New York,2021,74230,0.14,2703053,1745253.0,0.095,0.298,0.417,0.19,13987094.0,0.059,0.061,0.244,0.149,0.089,0.222,0.177,2793961.0,0.929,0.496,2556851.0,0.891,0.465,5158945.0,0.875,0.365,3477337.0,0.84,0.323
North Carolina,2021,61997,0.135,1383626,1005784.0,0.107,0.342,0.426,0.124,7245632.0,0.04,0.063,0.249,0.198,0.101,0.217,0.132,1376664.0,0.926,0.387,1350937.0,0.891,0.399,2721662.0,0.898,0.341,1796369.0,0.878,0.295
North Dakota,2021,67603,0.109,82270,85620.0,0.097,0.284,0.488,0.132,506739.0,0.028,0.035,0.263,0.211,0.145,0.224,0.094,110330.0,0.959,0.366,100570.0,0.948,0.364,171999.0,0.937,0.308,123840.0,0.906,0.25
Ohio,2021,62286,0.133,1523366,1058634.0,0.117,0.374,0.385,0.124,8117973.0,0.027,0.055,0.328,0.192,0.09,0.189,0.118,1539983.0,0.932,0.361,1460736.0,0.924,0.368,3014685.0,0.921,0.294,2102569.0,0.897,0.245
Oklahoma,2021,55829,0.154,599003,388812.0,0.15,0.402,0.369,0.079,2639889.0,0.039,0.074,0.307,0.219,0.081,0.183,0.096,529075.0,0.901,0.285,528611.0,0.883,0.302,937029.0,0.881,0.27,645174.0,0.887,0.27
Oregon,2021,71441,0.122,507504,356854.0,0.127,0.36,0.412,0.1,3030635.0,0.033,0.048,0.219,0.246,0.09,0.224,0.139,595688.0,0.932,0.38,594829.0,0.915,0.414,1050222.0,0.905,0.341,789896.0,0.929,0.343
Pennsylvania,2021,68931,0.12,1503929,1127884.0,0.116,0.368,0.379,0.138,9161945.0,0.029,0.052,0.333,0.152,0.089,0.206,0.139,1694898.0,0.933,0.423,1613651.0,0.93,0.426,3388493.0,0.923,0.321,2464903.0,0.896,0.273
Rhode Island,2021,73324,0.121,126971,113825.0,0.111,0.317,0.418,0.154,773464.0,0.048,0.061,0.277,0.169,0.08,0.209,0.156,147146.0,0.929,0.436,137307.0,0.91,0.396,288810.0,0.885,0.347,200201.0,0.86,0.317
South Carolina,2021,59447,0.145,736098,476311.0,0.132,0.35,0.404,0.114,3598398.0,0.032,0.072,0.285,0.193,0.103,0.196,0.119,660935.0,0.912,0.332,651268.0,0.897,0.356,1318972.0,0.905,0.306,967223.0,0.872,0.289
South Dakota,2021,66843,0.119,103337,84378.0,0.149,0.326,0.422,0.103,590377.0,0.024,0.045,0.293,0.201,0.12,0.216,0.101,110211.0,0.929,0.341,112477.0,0.94,0.391,209806.0,0.939,0.305,157883.0,0.913,0.262
Tennessee,2021,59698,0.137,934856,623070.0,0.108,0.384,0.388,0.119,4814533.0,0.038,0.065,0.312,0.203,0.078,0.192,0.113,939035.0,0.935,0.35,901748.0,0.908,0.343,1786396.0,0.895,0.292,1187354.0,0.863,0.26
Texas,2021,66959,0.142,4122799,2846706.0,0.14,0.365,0.386,0.109,19224688.0,0.076,0.07,0.246,0.202,0.075,0.212,0.119,4239952.0,0.9,0.353,4142711.0,0.857,0.367,6949614.0,0.84,0.319,3892411.0,0.824,0.291
Utah,2021,79449,0.087,286086,381791.0,0.113,0.351,0.461,0.076,2010727.0,0.027,0.041,0.221,0.247,0.095,0.241,0.127,485796.0,0.955,0.383,467144.0,0.93,0.402,669667.0,0.92,0.35,388120.0,0.925,0.339
Vermont,2021,72415,0.102,63208,66098.0,0.091,0.308,0.459,0.142,462705.0,0.017,0.038,0.262,0.158,0.082,0.26,0.184,76472.0,0.965,0.503,78268.0,0.956,0.487,174792.0,0.944,0.432,133173.0,0.93,0.401
Virginia,2021,80926,0.103,862792,817784.0,0.087,0.355,0.419,0.139,5942672.0,0.035,0.051,0.239,0.18,0.077,0.235,0.183,1156787.0,0.948,0.45,1178430.0,0.921,0.47,2200975.0,0.915,0.418,1406480.0,0.879,0.348
Washington,2021,84155,0.099,755589,661761.0,0.127,0.348,0.394,0.13,5401149.0,0.036,0.041,0.216,0.217,0.101,0.238,0.151,1165183.0,0.94,0.428,1100352.0,0.924,0.427,1883974.0,0.913,0.365,1251640.0,0.924,0.358
West Virginia,2021,51122,0.168,291051,156128.0,0.111,0.432,0.36,0.097,1265439.0,0.032,0.079,0.391,0.176,0.08,0.142,0.099,201957.0,0.905,0.276,222511.0,0.91,0.296,472196.0,0.895,0.227,368775.0,0.857,0.207
Wisconsin,2021,67150,0.108,622948,544964.0,0.108,0.358,0.402,0.133,4076339.0,0.024,0.043,0.3,0.195,0.113,0.215,0.11,737899.0,0.944,0.377,747903.0,0.937,0.377,1536290.0,0.934,0.311,1054247.0,0.923,0.273
Wyoming,2021,66508,0.106,60226,51926.0,0.11,0.37,0.42,0.1,395348.0,0.018,0.046,0.273,0.247,0.124,0.185,0.107,70511.0,0.905,0.285,80122.0,0.937,0.318,140893.0,0.944,0.285,103822.0,0.944,0.288
Alabama,2022,59703,0.162,798469,488344.0,0.119,0.362,0.428,0.091,3474924.0,0.034,0.078,0.304,0.206,0.09,0.175,0.113,652152.0,0.92,0.301,632416.0,0.89,0.32,1277343.0,0.887,0.286,913013.0,0.865,0.259
Alaska,2022,88072,0.108,77305,68620.0,0.114,0.482,0.322,0.082,489218.0,0.022,0.044,0.291,0.237,0.099,0.192,0.113,113900.0,0.939,0.299,104911.0,0.943,0.324,168933.0,0.927,0.302,101474.0,0.928,0.301
Arizona,2022,74355,0.125,904567,717938.0,0.142,0.357,0.392,0.109,5053656.0,0.048,0.061,0.238,0.23,0.094,0.204,0.125,1018691.0,0.908,0.329,926470.0,0.883,0.349,1726541.0,0.879,0.324,1381954.0,0.901,0.324
Arkansas,2022,55505,0.163,481650,292181.0,0.127,0.374,0.403,0.096,2057624.0,0.04,0.068,0.343,0.213,0.081,0.157,0.097,385877.0,0.928,0.277,387640.0,0.903,0.299,745265.0,0.88,0.24,538842.0,0.873,0.225
California,2022,91517,0.122,4673718,3663563.0,0.093,0.357,0.424,0.126,26866773.0,0.088,0.065,0.205,0.193,0.079,0.225,0.144,5744459.0,0.917,0.409,5395388.0,0.862,0.407,9568024.0,0.815,0.346,6158902.0,0.818,0.337
Colorado,2022,89096,0.095,542333,544827.0,0.11,0.345,0.39,0.155,4084004.0,0.028,0.042,0.202,0.187,0.083,0.288,0.171,915942.0,0.947,0.497,860355.0,0.921,0.494,1392046.0,0.92,0.44,915661.0,0.937,0.417
Connecticut,2022,88182,0.098,345710,350593.0,0.094,0.283,0.429,0.194,2545188.0,0.039,0.045,0.259,0.159,0.077,0.23,0.189,450510.0,0.944,0.471,460313.0,0.917,0.457,970653.0,0.919,0.414,663712.0,0.889,0.365
Delaware,2022,81933,0.1,99843,86128.0,0.133,0.387,0.376,0.104,724041.0,0.026,0.054,0.282,0.187,0.085,0.21,0.155,130563.0,0.927,0.398,125307.0,0.91,0.404,255991.0,0.922,0.344,212180.0,0.919,0.347
Florida,2022,69287,0.127,2770789,1845519.0,0.124,0.346,0.409,0.121,16104410.0,0.042,0.059,0.271,0.184,0.102,0.214,0.129,2783761.0,0.918,0.368,2799499.0,0.903,0.376,5726736.0,0.901,0.332,4794414.0,0.883,0.321
Georgia,2022,72742,0.129,1372488,1074228.0,0.141,0.361,0.378,0.119,7332980.0,0.04,0.065,0.27,0.191,0.087,0.207,0.14,1483997.0,0.92,0.375,1469050.0,0.889,0.387,2735658.0,0.901,0.344,1644275.0,0.868,0.291
Hawaii,2022,93683,0.1,140871,119487.0,0.092,0.431,0.352,0.125,1023843.0,0.032,0.039,0.268,0.196,0.111,0.221,0.133,190091.0,0.943,0.348,192131.0,0.946,0.391,346967.0,0.937,0.356,294654.0,0.899,0.332
Idaho,2022,72634,0.105,198979,194235.0,0.132,0.369,0.416,0.083,1280178.0,0.035,0.045,0.26,0.239,0.098,0.214,0.108,250343.0,0.937,0.336,256103.0,0.916,0.356,444202.0,0.905,0.308,329530.0,0.931,0.307
Illinois,2022,76744,0.119,1465724,1172987.0,0.106,0.35,0.379,0.164,8692839.0,0.046,0.05,0.252,0.191,0.084,0.225,0.152,1689818.0,0.946,0.449,1673268.0,0.911,0.444,3164813.0,0.893,0.355,2164940.0,0.882,0.3
Indiana,2022,66768,0.125,827927,679203.0,0.145,0.378,0.367,0.111,4584460.0,0.036,0.062,0.321,0.192,0.093,0.19,0.106,886951.0,0.905,0.341,866145.0,0.901,0.353,1673938.0,0.906,0.282,1157426.0,0.895,0.239
Iowa,2022,69708,0.11,340272,324258.0,0.103,0.313,0.46,0.124,2159511.0,0.025,0.041,0.295,0.197,0.12,0.215,0.108,401666.0,0.937,0.366,405073.0,0.93,0.395,763893.0,0.935,0.309,588879.0,0.935,0.262
Kansas,2022,68827,0.119,340106,304047.0,0.116,0.345,0.428,0.111,1944891.0,0.036,0.044,0.253,0.221,0.091,0.22,0.137,377319.0,0.935,0.382,382629.0,0.918,0.397,678601.0,0.912,0.352,506342.0,0.924,0.311
Kentucky,2022,59246,0.163,716293,415931.0,0.12,0.412,0.351,0.117,3091499.0,0.043,0.067,0.324,0.199,0.088,0.165,0.114,587159.0,0.926,0.324,569323.0,0.907,0.333,1143904.0,0.895,0.266,791113.0,0.845,0.224
Louisiana,2022,55458,0.186,832505,435260.0,0.138,0.37,0.407,0.085,3096121.0,0.042,0.085,0.325,0.205,0.072,0.17,0.102,592066.0,0.911,0.308,611300.0,0.883,0.318,1112694.0,0.863,0.25,780061.0,0.85,0.238
Maine,2022,69485,0.109,146963,109708.0,0.088,0.363,0.411,0.138,1030141.0,0.017,0.037,0.302,0.178,0.107,0.223,0.138,165876.0,0.955,0.382,169999.0,0.956,0.431,381373.0,0.949,0.327,312893.0,0.933,0.353
Maryland,2022,94957,0.098,589754,531713.0,0.115,0.338,0.376,0.17,4286216.0,0.039,0.047,0.236,0.172,0.069,0.232,0.206,804952.0,0.94,0.46,840212.0,0.912,0.486,1598273.0,0.914,0.44,1042779.0,0.897,0.381
Massachusetts,2022,94538,0.104,700507,698602.0,0.093,0.302,0.387,0.217,4947384.0,0.044,0.043,0.23,0.143,0.074,0.253,0.213,968621.0,0.948,0.574,907291.0,0.923,0.521,1811372.0,0.911,0.442,1260100.0,0.883,0.379
Michigan,2022,66926,0.133,1306663,948938.0,0.115,0.365,0.4,0.12,6978952.0,0.027,0.055,0.281,0.219,0.097,0.195,0.126,1315373.0,0.926,0.36,1219208.0,0.922,0.37,2566809.0,0.922,0.315,1877562.0,0.906,0.271
Minnesota,2022,82343,0.096,538990,510406.0,0.125,0.322,0.398,0.155,3918565.0,0.027,0.033,0.234,0.196,0.119,0.254,0.137,743021.0,0.95,0.449,781414.0,0.927,0.448,1399083.0,0.942,0.382,995047.0,0.941,0.317
Mississippi,2022,52788,0.192,545773,300650.0,0.151,0.357,0.417,0.076,1963322.0,0.043,0.081,0.308,0.214,0.107,0.152,0.096,351516.0,0.914,0.259,379896.0,0.889,0.285,718726.0,0.878,0.241,513184.0,0.837,0.222
Missouri,2022,64783,0.131,787164,579156.0,0.109,0.348,0.412,0.13,4236010.0,0.029,0.056,0.301,0.21,0.083,0.197,0.125,808963.0,0.937,0.365,794549.0,0.922,0.369,1519362.0,0.913,0.315,1113136.0,0.899,0.267
Montana,2022,67915,0.118,130117,103247.0,0.113,0.397,0.379,0.111,785438.0,0.022,0.038,0.277,0.223,0.095,0.229,0.117,145978.0,0.937,0.355,146403.0,0.941,0.407,266921.0,0.946,0.329,226136.0,0.936,0.32
Nebraska,2022,69828,0.111,213320,193132.0,0.113,0.302,0.454,0.131,1300094.0,0.033,0.039,0.251,0.216,0.115,0.226,0.121,250983.0,0.938,0.387,263908.0,0.925,0.4,450306.0,0.926,0.331,334897.0,0.924,0.295
Nevada,2022,72348,0.126,394516,264267.0,0.136,0.422,0.368,0.074,2223852.0,0.055,0.071,0.279,0.238,0.087,0.176,0.095,456422.0,0.907,0.254,440794.0,0.865,0.294,788145.0,0.853,0.258,538491.0,0.885,0.282
New Hampshire,2022,90750,0.074,100965,118758.0,0.124,0.372,0.365,0.139,1024780.0,0.013,0.041,0.271,0.168,0.093,0.246,0.167,182003.0,0.962,0.446,172049.0,0.948,0.455,388745.0,0.943,0.403,281983.0,0.936,0.38
New Jersey,2022,96341,0.097,879100,789299.0,0.11,0.313,0.387,0.189,6482223.0,0.047,0.046,0.252,0.152,0.067,0.259,0.176,1183821.0,0.946,0.509,1233720.0,0.912,0.502,2452956.0,0.905,0.42,1611726.0,0.878,0.352
New Mexico,2022,59842,0.173,358749,204740.0,0.146,0.401,0.377,0.076,1453129.0,0.05,0.07,0.257,0.227,0.091,0.169,0.135,274314.0,0.919,0.274,275394.0,0.887,0.321,498637.0,0.859,0.303,404784.0,0.875,0.316
New York,2022,79463,0.142,2720649,1803672.0,0.095,0.303,0.4,0.203,13892241.0,0.06,0.061,0.246,0.145,0.088,0.223,0.177,2762250.0,0.925,0.503,2536794.0,0.895,0.46,5028601.0,0.872,0.369,3564596.0,0.842,0.322
North Carolina,2022,67516,0.128,1335859,1033925.0,0.111,0.348,0.41,0.131,7372120.0,0.037,0.061,0.249,0.193,0.101,0.228,0.132,1420429.0,0.926,0.391,1376684.0,0.901,0.405,2708393.0,0.904,0.354,1866614.0,0.882,0.308
North Dakota,2022,73240,0.112,84207,83510.0,0.082,0.273,0.48,0.166,514786.0,0.026,0.035,0.256,0.222,0.142,0.223,0.095,112725.0,0.943,0.387,106486.0,0.933,0.338,165282.0,0.958,0.308,130293.0,0.915,0.255
